_id,X,Y,ObjectID,Loc_name,Status,Score,Match_type,Match_addr,User_fld,Addr_type,Side,ARC_Street,ARC_City,ARC_State,ARC_ZIP,AffidavitID,County,CDSCode,School,Street,City,State,Zip,MailingStreet,MailingCity,MailingState,MailingZip,Telephone,Email,Email2,PublicDistrict,SiteAdministratorSalutation,SiteAdministratorFirstName,SiteAdministratorLastName,SiteAdministratorTitle,SiteAdministratorEmail,SchoolType,SchoolAccommodations,LowGrade,HighGrade,KindergartenEnrollment,Grade1Enrollment,Grade2Enrollment,Grade3Enrollment,Grade4Enrollment,Grade5Enrollment,Grade6Enrollment,Grade7Enrollment,Grade8Enrollment,Grade9Enrollment,Grade10Enrollment,Grade11Enrollment,Grade12Enrollment,UngradedElementaryEnrollmnet,UngradedSecondaryEnrollment,TotalEnrollment,DiplomaOffered,Graduates2015_16,FullTimeTeachers,PartTimeTeachers,AdministrativeStaff,OtherStaff,OffersSpecialEducationServices,TaxExempt501,TaxExempt23701,TaxExempt214,TaxExempt,ReligiousClassification,ReligiousDenomination,Director_PrincipalOfficerSaluta,Director_PrincipalOfficerFirstN,Director_PrincipalOfficerLastNa,Director_PrincipalOfficerTitle,Director_PrincipalOfficerEmail,CustodianofRecordsSalutation,CustodianofRecordsFirstName,CustodianofRecordsLastName,CustodianofRecordsEmail
1170,-13172371.6564591,4034117.30557448,1170,parcels,M,100,A,"1908 S BRONSON AVE, LOS ANGELES, CA 90018",0,Address,,1908 South Bronson Avenue,Los Angeles,CA,90018,193275,Los Angeles,19647336964449,St. Paul Elementary,1908 South Bronson Avenue,Los Angeles,CA,90018,,,,,323-734-4022,DGehner@la-archdiocese.org,,Los Angeles Unified,Mrs.,Diane,Gehner,Principal,DGehner@la-archdiocese.org,Coeducational,Day Only,K,8,26,14,19,16,20,15,22,15,24,0,0,0,0,13,0,184,No,0,10,0,1,4,No,Yes,No,No,Yes,Religious,Roman Catholic,Mrs.,Diane,Gehner,Principal,DGehner@la-archdiocese.org,Mrs.,Brenda,Sandoval,sandovalb73@yahoo.com
1171,-13141659.8915724,4022245.91656147,1171,parcels,M,100,A,"9635 GREENLEAF AVE, SANTA FE SPRINGS, CA 90670",0,Address,,9635 Greenleaf Avenue,Santa Fe Springs,CA,90670,193160,Los Angeles,19651286935985,St. Paul High School,9635 Greenleaf Avenue,Santa Fe Springs,CA,90670,,,,,562-698-6246,kaceves@stpaulhs.org,,Whittier Union High,Mrs.,Kate,Aceves,Principal,kaceves@stpaulhs.org,Coeducational,Day Only,9,12,0,0,0,0,0,0,0,0,0,137,160,155,172,0,0,624,Yes,182,46,2,4,13,No,Yes,No,No,Yes,Religious,Roman Catholic,Mrs.,Kate,Aceves,Principal,kaceves@stpaulhs.org,Mrs.,Kate,Aceves,kaceves@stpaulhs.org
1172,-13139324.8438035,4016589.15597925,1172,parcels,M,100,A,"14030 FOSTER RD, LA MIRADA, CA 90638",0,Address,,14030 Foster Road,La Mirada,CA,90638,193176,Los Angeles,19648406964464,St. Paul of the Cross Elementary,14030 Foster Road,La Mirada,CA,90638,,,,,562-921-2118,shernandez@spocschool.org,,Norwalk-La Mirada Unified,Ms.,Sandra L,Hernandez,Principal,shernandez@spocschool.org,Coeducational,Day Only,K,8,29,9,17,16,15,17,22,18,19,0,0,0,0,0,0,162,No,0,9,3,2,8,No,Yes,No,No,Yes,Religious,Roman Catholic,Fr.,Joseph,Visperas,Head of School,jmv27@msn.com,Mrs.,Regina,Lukens,RLukens@spocschool.org
1173,-13184341.453467,4036159.68460029,1173,parcels,M,100,A,"1536 SELBY AVE, LOS ANGELES, CA 90024",0,Address,,1536 Selby Avenue,Los Angeles,CA,90024,200853,Los Angeles,19647336964456,St. Paul the Apostle,1536 Selby Avenue,Los Angeles,CA,90024,,,,,310-474-1588,rbillups@sp-apostle.org,,Los Angeles Unified,Mr.,Richard,Billups,Principal,rbillups@sp-apostle.org,Coeducational,Day Only,K,8,47,54,59,64,58,64,64,64,62,0,0,0,0,0,0,536,No,0,30,1,2,27,No,Yes,No,No,Yes,Religious,Roman Catholic,Mr.,Richard,Billups,Principal,rbillups@sp-apostle.org,Mr.,Richard,Billups,rbillups@sp-apostle.org
1174,-13177804.6311466,4051066.47149117,1174,parcels,M,100,A,"11330 MCCORMICK ST, NORTH HOLLYWOOD, CA 91601",0,Address,,11330 McCormick Street,North Hollywood,CA,91601,193480,Los Angeles,19647336964472,St. Paul's First Lutheran School,11330 McCormick Street,North Hollywood,CA,91601,11330 McCormick Street,North Hollywood,CA,91601,818-437-9486,principal@stpaulsfirst.org,school@stpaulsfirst.org,Los Angeles Unified,Mr.,Rendell,Koeppel,Principal,principal@stpaulsfirst.org,Coeducational,Day Only,K,8,22,12,13,13,11,10,16,18,17,0,0,0,0,0,0,132,No,0,11,0,1,3,No,Yes,No,No,Yes,Religious,Lutheran,Mr.,Rendell,Koeppel,Administrator,principal@stpaulsfirst.org,Mr.,Rendell,Koeppel,principal@stpaulsfirst.org
1175,-13157306.9619813,4016591.14837674,1175,parcels,M,100,A,"12522 STONEACRE AVE, LYNWOOD, CA 90262",0,Address,,12522 Stoneacre Avenue,Lynwood,CA,90262,200127,Los Angeles,19647746964522,St. Philip Neri,12522 Stoneacre Avenue,Lynwood,CA,90262,,,,,310-638-0341,spnelvia@att.net,,Lynwood Unified,Mrs.,Elvia,Villasenor,Principal,spnelvia@att.net,Coeducational,Day Only,K,8,27,22,29,23,20,10,24,21,19,0,0,0,0,0,0,195,No,0,9,1,1,3,No,Yes,No,No,Yes,Religious,Roman Catholic,Mrs.,Elvia,Villasenor,Principal,spnelvia@att.net,Mrs.,Patricia,Garcia,spnpattygarcia@att.net
1176,-13149297.6435079,4048034.64260398,1176,parcels,M,100,A,"1363 CORDOVA ST, PASADENA, CA 91106",0,Address,,1363 Cordova Street,Pasadena,CA,91106,204307,Los Angeles,19648816964514,St. Philip the Apostle,1363 Cordova Street,Pasadena,CA,91106,,,,,626-795-9691,jramirez@stphiliptheapostle.org,lCandelaria@la-archdiocese.org,Pasadena Unified,Mrs.,Jennifer,Ramirez,Principal,jramirez@stphiliptheapostle.org,Coeducational,Day Only,K,8,54,58,63,61,61,57,64,57,67,0,0,0,0,0,0,542,No,0,24,4,2,19,No,Yes,No,No,Yes,Religious,Roman Catholic,Rev.,Joe,Moniz,Other,jmoniz@stphiliptheapostle.org,Mrs.,Karen,Conley,kconley@stphiliptheapostle.org
1177,-13166391.9201739,4005894.34116422,1177,parcels,M,92.87,A,"21832 MAIN ST, CARSON, CA 90745",0,Address,,21832 South Main Street,Carson,CA,90745,192983,Los Angeles,19647336964530,St. Philomena Elementary,21832 South Main Street,Carson,CA,90745,,,,,310-835-4827,school-9240@la-archdiocese.org,,Los Angeles Unified,Sr.,Mary John,Schik,Principal,srmaryjohn@stphilomenaschool.org,Coeducational,Day Only,K,8,37,33,36,29,32,38,30,35,30,0,0,0,0,0,0,300,No,0,12,0,1,15,No,Yes,No,No,Yes,Religious,Roman Catholic,Sr.,Mary John,Schik,Principal,srmaryjohn@stphilomenaschool.org,Sr.,Mary John,Schik,srmaryjohn@stphilomenaschool.org
1178,,,1178,,U,0,A,,,,,10855 Pioneer Boulevard,Santa Fe Springs,CA,90670,195584,Los Angeles,19647176964548,St. Pius X Parish School,10855 Pioneer Boulevard,Santa Fe Springs,CA,90670,,,,,562-864-4818,school-9060@la-archdiocese.org,ICandelaria@la-archdiocese.org,Little Lake City Elementary,Mr.,Artur,Gruszka,Other,stpiusx10@aol.com,Coeducational,Day Only,K,8,18,16,15,20,22,12,33,17,25,0,0,0,0,0,0,178,No,0,10,0,1,7,No,Yes,No,No,Yes,Religious,Roman Catholic,Mrs.,Christine,Huerta Soler,Principal,chuertasoler@la-archdiocese.org,Mrs.,Christine,Huerta Soler,chuertasoler@la-archdiocese.org
1179,-13153437.5827539,4018052.56580604,1179,parcels,T,100,A,"7851 GARDENDALE ST, DOWNEY, CA 90242",0,Address,,7851 Gardendale Street,Downey,CA,90242,193729,Los Angeles,19644516935951,St. Pius X st Matthias Academy,7851 Gardendale Street,Downey,CA,90242,,,,,562-861-2271,principal@piusmatthias.org,,Downey Unified,Mrs.,Veronica,Zozaya,Administrator,vzozaya@piusmatthias.org,Coeducational,Day Only,9,12,0,0,0,0,0,0,0,0,0,114,85,90,72,0,0,361,Yes,55,20,1,7,13,No,Yes,No,No,Yes,Religious,Roman Catholic,Mr.,Erick,Rubalcava,Principal,erubalcava@piusmatthias.org,Ms.,Veronica,Romero,vromero@piusmatthias.org
1180,-13167965.0065112,4025591.66197622,1180,streets,M,100,A,"924 W 70TH ST, Los Angeles, CA, 90044",,Address,R,924 West 70th Street,Los Angeles,CA,90044,193305,Los Angeles,19647336964563,St. Raphael Elementary,924 West 70th Street,Los Angeles,CA,90044,,,,,323-751-2774,ajordan@straphaella.org,ecoba@straphaella.org,Los Angeles Unified,Mrs.,Elsi,Coba,Other,ecoba@straphaella.org,Coeducational,Day Only,K,8,25,25,32,29,27,30,28,33,33,0,0,0,0,0,0,262,No,0,12,0,1,13,No,Yes,No,No,Yes,Religious,Roman Catholic,Ms.,Allison,Jordan,Principal,ajordan@straphaella.org,Mrs.,Elsi,Coba,ecoba@straphaella.org
1181,-13152276.1458749,4019085.19851067,1181,streets,M,100,A,"12320 PARAMOUNT BLVD, Downey, CA, 90242",,Address,R,12320 Paramount Boulevard,Downey,CA,90242,199156,Los Angeles,19644516964571,St. Raymond Elementary,12320 Paramount Boulevard,Downey,CA,90242,,,,,562-862-3210,mnuno@la-archdiocese.org,ICandelaria@la-archdiocese.org,Downey Unified,Mr.,Marc,Nuno,Principal,mnuno@la-archdiocese.org,Coeducational,Day Only,K,8,28,27,27,29,37,37,35,34,35,0,0,0,0,0,0,289,No,0,12,2,1,15,No,Yes,No,No,Yes,Religious,Roman Catholic,Mr.,Marc,Nuno,Principal,principal@straymondschool-downey.org,Mr.,Marc,Nuno,principal@straymondschool-downey.org
1182,-13141488.6679467,4051301.88642496,1182,streets,M,100,A,"322 N BALDWIN AVE, Sierra Madre, CA, 91024",,Address,R,322 North Baldwin Avenue,Sierra Madre,CA,91024,192867,Los Angeles,19648816964589,St. Rita Catholic School,322 North Baldwin Avenue,Sierra Madre,CA,91024,,,,,626-355-6114,admin@st-rita.org,,Pasadena Unified,Rev.,Richard,Krekelberg,Other,rekrek@st-rita.org,Coeducational,Day Only,K,8,36,27,31,33,33,19,33,26,30,0,0,0,0,0,0,268,No,0,16,6,2,10,No,Yes,No,No,Yes,Religious,Roman Catholic,Mrs.,Joanne,Harabedian,Principal,admin@st-rita.org,Mrs.,Joanne,Harabedian,admin@st-rita.org
1183,-13169694.1174675,4053666.23423157,1183,streets,M,100,A,"154 N 5TH ST, Burbank, CA, 91501",,Address,R,154 North 5th Street,Burbank,CA,91501,194510,Los Angeles,19643376964597,St. Robert Bellarmine Elementary,154 North 5th Street,Burbank,CA,91501,,,,,818-842-5033,annette.riggio@srbburbankschool.com,,Burbank Unified,Ms.,Annette,Riggio,Principal,annette.riggio@srbburbankschool.com,Coeducational,Day Only,K,8,24,13,18,17,15,21,11,12,15,0,0,0,0,4,0,150,No,0,12,3,1,9,No,Yes,No,No,Yes,Religious,Roman Catholic,Ms.,Annette,Riggio,Principal,,Ms.,Annette,Riggio,
1184,-13156576.7097952,4026793.56010144,1184,parcels,M,100,A,"4422 E 60TH ST, MAYWOOD, CA 90270",0,Address,,4422 East 60th Street,Maywood,CA,90270,193042,Los Angeles,19647336964605,St. Rose of Lima Catholic,4422 East 60th Street,Maywood,CA,90270,,,,,323-560-3376,vmacias@sroflimaschool.org,ICandelaria@la-archdiocese.org,Los Angeles Unified,Ms.,Veronica,Macias,Principal,vmacias@sroflimaschool.org,Coeducational,Day Only,K,8,21,19,14,20,16,17,17,25,19,0,0,0,0,18,0,186,No,0,9,1,1,8,No,Yes,No,No,Yes,Religious,Roman Catholic,Ms.,Veronica,Macias,Principal,,Mrs.,Alicia,Salgado,asalgado@sroflimaschool.org
1185,-13128322.7737344,4035455.69036243,1185,parcels,M,92.87,A,"1718 WALNUT AVE, LA PUENTE, CA 91744",0,Address,,1718 North Walnut Avenue,La Puente,CA,91744,192325,Los Angeles,19734456140040,St. Stephen Academy,1718 North Walnut Avenue,La Puente,CA,91744,,,,,626-918-9476,ssaprincipal1@gmail.com,,Hacienda la Puente Unified,Mrs.,June,Davis,Administrator,ssaprincipal1@gmail.com,Coeducational,Day Only,K,12,8,4,5,9,6,4,1,0,0,0,0,0,0,0,0,37,No,0,4,0,1,1,No,Yes,No,No,Yes,Religious,Baptist,Mrs.,June,Davis,Principal,ssaprincipal1@gmail.com,Mrs.,June,Davis,ssaprincipal1@gmail.com
1186,-13149707.348326,4037155.43387091,1186,streets,M,100,A,"119 S RAMONA AVE, Monterey Park, CA, 91754",,Address,L,119 South Ramona Avenue,Monterey Park,CA,91754,195702,Los Angeles,19757136964621,St. Stephen Martyr,119 South Ramona Avenue,Monterey Park,CA,91754,,,,,626-573-1716,mahonststephen@yahoo.com,ICandelaria@la-archdiocese.org,Alhambra Unified,Mrs.,Christina,Arellano,Principal,carellano@la-archdiocese.org,Coeducational,Day Only,K,8,22,15,11,23,13,4,17,17,5,0,0,0,0,0,0,127,No,0,9,2,1,4,No,Yes,No,No,Yes,Religious,Roman Catholic,Mrs.,Christina,Arellano,Principal,carellano@la-archdiocese.org,Mrs.,Christina,Arellano,
1187,-13164552.7624425,4041256.13605002,1187,parcels,M,100,A,"2215 FARGO ST, LOS ANGELES, CA 90039",0,Address,,2215 Fargo Street,Los Angeles,CA,90039,196430,Los Angeles,19647336964639,St. Teresa of Avila Elementary,2215 Fargo Street,Los Angeles,CA,90039,,,,,323-662-3777,stapanthers@gmail.com,,Los Angeles Unified,Mrs.,Christina,Fernandez-Caso,Principal,stapanthers@gmail.com,Coeducational,Day Only,K,8,25,14,14,15,12,16,16,15,22,0,0,0,0,0,0,149,No,0,7,2,1,1,No,Yes,No,No,Yes,Religious,Roman Catholic,Rev.,Roberto,Pirrone,Other,stapanthers@gmail.com,Mrs.,Christina,Fernandez-Caso,stapanthers@gmail.com
1188,-13148887.9335692,4043036.61802279,1188,parcels,M,100,A,"1106 E ALHAMBRA RD, ALHAMBRA, CA 91801",0,Address,,1106 East Alhambra Road,Alhambra,CA,91801,197139,Los Angeles,19757136964647,St. Therese School,1106 East Alhambra Road,Alhambra,CA,91801,,,,,626-289-3364,principal@sainttheresecarmeliteschool.com,,Alhambra Unified,Mrs.,Alma,Cornejo,Principal,principal@sainttheresecarmeliteschool.com,Coeducational,Day Only,K,8,17,14,11,9,9,18,6,17,13,0,0,0,0,0,0,114,No,0,9,4,1,7,No,Yes,No,No,Yes,Religious,Roman Catholic,Mrs.,Alma,Cornejo,Principal,principal@sainttheresecarmeliteschool.com,Mrs.,Alma,Cornejo,principal@sainttheresecarmeliteschool.com
1189,-13151587.9893769,4034899.24769487,1189,parcels,T,100,A,"1501 S ATLANTIC BLVD, MONTEREY PARK, CA 91754",0,Address,,1501 South Atlantic Boulevard,Monterey Park,CA,91754,202008,Los Angeles,19648086964662,St. Thomas Aquinas School,1501 South Atlantic Boulevard,Monterey Park,CA,91754,,,,,323-261-6583,info@stampkschool.org,ICandelaria@la-archdiocese.org,Montebello Unified,Mrs.,Gloria,Castillo,Administrator,GCastillo@la-archdiocese.org,Coeducational,Day Only,K,8,19,10,20,21,18,12,14,14,16,0,0,0,0,0,0,144,No,0,9,1,1,6,No,Yes,No,No,Yes,Religious,Roman Catholic,Mrs.,Gloria,Castillo,Principal,GCastillo@la-archdiocese.org,Ms.,Alejandra,Hernandez,info@stampkschool.org
1190,-13152082.4760097,4037420.17728836,1190,parcels,M,100,A,"2510 S FREMONT AVE, ALHAMBRA, CA 91803",0,Address,,2510 South Fremont Avenue,Alhambra,CA,91803,194253,Los Angeles,19757136964670,St. Thomas More Catholic Elementary,2510 South Fremont Avenue,Alhambra,CA,91803,,,,,626-284-5778,stthomasmore@earthlink.net,ICandelaria@la-archdiocese.org,Alhambra Unified,Mrs.,Judith,Jones,Principal,stthomasmore@earthlink.net,Coeducational,Day Only,K,8,14,21,22,19,26,22,23,21,24,0,0,0,0,0,0,192,No,0,9,2,1,3,No,Yes,No,No,Yes,Religious,Roman Catholic,Mrs.,Judith,Jones,Principal,stthomasmore@earthlink.net,Mrs.,Judith,Jones,stthomasmore@earthlink.net
1191,-13182326.3187676,4034931.45726279,1191,streets,M,100,A,"10479 W PICO BLVD, Los Angeles, CA, 90064",,Address,L,10479 West Pico Boulevard,Los Angeles,CA,90064,196845,Los Angeles,19647336964688,St. Timothy School,10479 West Pico Boulevard,Los Angeles,CA,90064,,,,,310-474-1811,lrandle@sttimothy.org,lrandle@sttimothy.org,Los Angeles Unified,Mrs.,Lena,Randle,Principal,lrandle@sttimothy.org,Coeducational,Day Only,K,8,23,19,20,26,24,20,25,21,15,0,0,0,0,0,0,193,No,0,11,6,1,9,No,Yes,No,No,Yes,Religious,Roman Catholic,Mrs.,Lena,Randle,Principal,lrandle@sttimothy.org,Mrs.,Lena,Randle,lrandle@sttimothy.org
1192,-13163390.3686611,4032515.10364139,1192,streets,M,100,A,"1524 ESSEX ST, Los Angeles, CA, 90021",,Address,R,1524 Essex Street,Los Angeles,CA,90021,198055,Los Angeles,19647336964696,St. Turibius Elementary,1524 Essex Street,Los Angeles,CA,90021,,,,,213-749-8894,school-8500@la-archdiocese.org,ICandelaria@la-archdiocese.org,Los Angeles Unified,Mr.,Victor,Serna,Principal,vserna@stturibius.org,Coeducational,Day Only,K,8,14,20,18,19,23,22,21,28,14,0,0,0,0,0,0,179,No,0,9,0,2,4,No,Yes,No,No,Yes,Religious,Roman Catholic,Mr.,Victor,Serna,Principal,vserna@stturibius.org,Mr.,Victor,Serna,vserna@stturibius.org
1193,-13166374.3795617,4032761.90621151,1193,streets,M,87.35,A,"2333 S FIGUEROA ST, Los Angeles, CA, 90007",,Address,L,2333 South Figueroa,Los Angeles,CA,90007,192572,Los Angeles,19647336964720,St. Vincent Elementary School,2333 South Figueroa,Los Angeles,CA,90007,,,,,213-748-5367,principal@stvincentla.net,,Los Angeles Unified,Mrs.,Erika,Avila-Auzenne,Principal,principal@stvincentla.net,Coeducational,Day Only,K,8,24,29,27,23,31,26,28,26,28,0,0,0,0,0,0,242,No,0,12,0,4,10,No,Yes,No,No,Yes,Religious,Roman Catholic,Mrs.,Erika,Avila-Auzenne,Principal,principal@stvincentla.net,Mrs.,Erika,Avila-Auzenne,principal@stvincentla.net
1194,-13166400.4301037,4033202.36034161,1194,streets,M,100,A,"2120 ESTRELLA AVE, Los Angeles, CA, 90007",,Address,R,2120 Estrella Avenue,Los Angeles,CA,90007,192875,Los Angeles,19647337046717,Star Christian,2120 Estrella Avenue,Los Angeles,CA,90007,,,,,213-746-6900,starschool@att.net,,Los Angeles Unified,Mrs.,Silvia,Santis,Principal,starschool@att.net,Coeducational,Day Only,K,6,21,10,14,9,7,11,5,0,0,0,0,0,0,0,0,77,No,0,7,3,1,3,No,Yes,No,No,Yes,,,Mrs.,Silvia,Santis,Administrator,starschool@att.net,Mrs.,Elisa,Castaneda,starschool@att.net
1195,-13178428.8048748,4035724.99963069,1195,parcels,T,100,A,"1518 S ROBERTSON BLVD, LOS ANGELES, CA 90035",0,Address,,1518 South Robertson Boulevard,Los Angeles,CA,90035,198331,Los Angeles,19644446205520,STAR Prep Academy,1518 South Robertson Boulevard,Los Angeles,CA,90035,,,,,310-842-8808,staracademy@starinc.org,,Los Angeles Unified,Mr.,Zahir,Robb,Head of School,zahir@starinc.org,Coeducational,Day Only,6,12,0,0,0,0,0,0,3,4,9,5,9,9,7,0,0,46,Yes,0,5,6,3,1,No,Yes,No,No,Yes,Non-religious,,Mrs.,Tery,Arnold,Director,terya@starinc.org,Mrs.,Christina,Green,christinag@starinc.org
1196,-13181829.5292686,4054108.16410942,1196,parcels,M,87.14,A,"6455 COLDWATER CANYON AVE, NORTH HOLLYWOOD, CA 91606",0,Address,,6455 Coldwater Canyon Avenue,Valley Glen,CA,91606,194804,Los Angeles,19647330115824,STEM3 Academy,6455 Coldwater Canyon Avenue,Valley Glen,CA,91606,,,,,818-623-6386,ecrasnow@stem3academy.org,,Los Angeles Unified,Dr.,Ellis,Crasnow,Director,ecrasnow@stem3academy.org,Coeducational,Day Only,K,12,0,2,0,1,1,1,5,8,9,11,9,11,16,0,0,74,Yes,5,7,1,1,8,Yes,Yes,Yes,Yes,Yes,Non-religious,,Dr.,Ellis,Crasnow,Head of School,ecrasnow@stem3academy.org,Mrs.,Amy,Gomez,agomez@thehelpgroup.org
1197,-13138809.9723456,4047224.85219399,1197,parcels,M,100,A,"222 S 1ST AVE, ARCADIA, CA 91006",0,Address,,222 South 1st Avenue,Arcadia,CA,91006,198651,Los Angeles,19642616151930,Steps Academy,222 South 1st Avenue,Arcadia,CA,91006,,,,,626-447-5002,stepsacademyinc@gmail.com,,Arcadia Unified,Mrs.,Janice,Yen,Administrator,janicetseyen@gmail.com,Coeducational,Day Only,K,8,1,1,1,2,0,1,2,1,0,0,0,0,0,0,0,9,No,0,3,0,1,0,No,No,No,No,No,Non-religious,,Mr.,chihping,Yen,Director,tse_yen@yahoo.com,Mrs.,Janice,Yen,janicetseyen@gmail.com
1198,-13177065.4996727,4023880.46970392,1198,parcels,M,100,A,"5200 W 83RD ST, LOS ANGELES, CA 90045",0,Address,,5200 West 83rd Street,Los Angeles,CA,90045,195694,Los Angeles,19646346133904,Sterling West - Los Angeles Campus,5200 West 83rd Street,Los Angeles,CA,90045,,,,,310-665-0902,losangeles.admin@sterling.education,,Inglewood Unified,Mr.,Stuart,Wilson,Administrator,Stuart.Wilson@sterling.education,Coeducational,Day Only,3,12,0,0,0,3,0,2,0,2,0,3,2,1,3,0,0,16,Yes,1,3,0,0,1,No,Yes,No,No,Yes,Religious,Other,Mr.,Virender,Malik,Principal,Virender.Malik@sterling.education,Miss,Judith,Pearson,losangeles.admin@sterling.education
1199,-13187556.1861461,4086672.36572027,1199,parcels,M,100,A,"18907 CLAYCREST DR, CANYON COUNTRY, CA 91351",0,Address,,18907 Claycrest Drive,Canyon Country,CA,91351,201078,Los Angeles,19650456151633,Stockwell Academy,18907 Claycrest Drive,Canyon Country,CA,91351,,,,,661-713-2663,Lizstockwell7@gmail.com,,Sulphur Springs Union,Mr.,Christopher,Stockwell,Administrator,Lizstockwell7@gmail.com,Coeducational,Day Only,K,8,1,1,0,0,1,0,1,1,1,0,0,0,0,0,0,6,No,0,1,0,2,0,No,No,No,No,No,,,Mrs.,Elizabeth,Stockwell,Director,,Mrs.,Elizabeth,Stockwell,Lizstockwell7@gmail.com
1200,-13121107.043228,4040046.23926813,1200,parcels,M,100,A,"1115 E PUENTE ST, COVINA, CA 91724",0,Address,,1115 East Puente Street,Covina,CA,91724,214889,Los Angeles,19643787094436,Stone Ridge Academy,1115 East Puente Street,Covina,CA,91724,,,,,626-598-4262,stoneridge.nps@gmail.com,stoneridge.nps@gmail.com,Charter Oak Unified,Mrs.,Lois,Smith,Director,l.smith.sranps@gmail.com,Coeducational,Day Only,K,12,1,1,1,1,0,1,2,2,0,4,9,15,11,0,5,53,Yes,5,6,1,3,15,Yes,No,No,No,No,Non-religious,,Mrs.,Lois,Smith,Director,l.smith.sranps@gmail.com,Mrs.,Vickie,Lepe,v.lepe.sranps@gmail.com
1201,-13148067.3324807,4053191.36309904,1201,parcels,M,100,A,"2046 ALLEN AVE, ALTADENA, CA 91001",0,Address,,2046 Allen Avenue,Altadena,CA,91001,192931,Los Angeles,19648816152227,Stratford School,2046 Allen Avenue,Altadena,CA,91001,,,,,626-794-1000,altadena@stratfordschools.com,jburbank@stratfordschools.com,Pasadena Unified,Ms.,Judy,Burbank,Head of School,jburbank@stratfordschools.com,Coeducational,Day Only,K,K,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,No,0,2,0,1,1,No,No,No,No,No,Non-religious,,Ms.,Judy,Burbank,Head of School,jburbank@stratfordschools.com,Ms.,Alisa,Springer,ASpringer@stratfordschools.com
1202,-13165704.0355181,3999116.02404746,1202,parcels,M,90.02,A,"706 BAY VIEW AVE, WILMINGTON, CA 90744",0,Address,,706 Bay View,Wilmington,CA,90744,201232,Los Angeles,19647336964506,Sts. Peter and Paul School,706 Bay View,Wilmington,CA,90744,,,,,310-834-5574,spp_school@yahoo.com,,Los Angeles Unified,Ms.,Nancy,Kuria,Principal,,Coeducational,Day Only,K,8,19,26,25,24,24,12,32,29,30,0,0,0,0,0,0,221,No,0,9,1,1,7,No,Yes,No,No,Yes,Religious,Roman Catholic,Ms.,Nancy,Kuria,Administrator,spp_school@yahoo.com,Ms.,Nancy,Kuria,spp_school@yahoo.com
1203,-13157081.6817222,4007470.07335204,1203,streets,M,87.11,A,"4647 N LONG BEACH BLVD, Long Beach, CA, 90805",,Address,L,"4647 Long Beach Boulevard, Suite D5",Long Beach,CA,90805,204646,Los Angeles,19647256148977,Success Work College Preparatory Academy,"4647 Long Beach Boulevard, Suite D5",Long Beach,CA,90805,,,,,562-988-5889,vjingles@yahoo.com,,Long Beach Unified,Mrs.,Valanitta,Jingles,Principal,vjingles@yahoo.com,Coeducational,Day Only,K,8,4,0,6,0,4,3,3,3,2,0,0,0,0,0,0,25,No,0,2,2,3,4,Yes,No,Yes,No,Yes,Non-religious,,Ms.,Katiana,Payan,Director,Katiana@successworkllc.com,Mr.,Clarence,Jingles,cjnitta@verizon.net
1204,-13181829.5292686,4054108.16410942,1204,parcels,M,87.14,A,"6455 COLDWATER CANYON AVE, NORTH HOLLYWOOD, CA 91606",0,Address,,6455 Coldwater Canyon Avenue,Valley Glen,CA,91606,194799,Los Angeles,19647337093487,Summit View,6455 Coldwater Canyon Avenue,Valley Glen,CA,91606,,,,,818-623-6300,kborzello@thehelpgroup.org,,Los Angeles Unified,Miss,Keri,Borzello,Head of School,kborzello@thehelpgroup.org,Coeducational,Day Only,2,12,0,0,0,0,0,10,9,25,16,26,21,25,10,0,0,142,Yes,13,15,0,5,26,Yes,Yes,Yes,Yes,Yes,Non-religious,,Miss,Keri,Borzello,Head of School,kbrozello@thehelpgroup.org,Mrs.,Amy,Gomez,agomez@thehelpgroup.org
1205,-13182989.5843388,4028514.6122313,1205,parcels,T,100,A,"12101 W WASHINGTON BLVD, LOS ANGELES, CA 90066",0,Address,,12101 West Washington Boulevard,Los Angeles,CA,90066,194844,Los Angeles,19644447102890,Summit View–Westside,12101 West Washington Boulevard,Los Angeles,CA,90066,,,,,310-751-1100,kborzell@thehelpgroup.org,,Los Angeles Unified,Miss,Keri,Borzello,Head of School,kborzello@thehelpgroup.org,Coeducational,Day Only,2,12,0,0,0,1,3,2,17,16,17,21,36,35,32,0,0,180,Yes,31,19,1,7,33,Yes,Yes,Yes,Yes,Yes,Non-religious,,Miss,Keri,Borzello,Head of School,kbrozello@thehelpgroup.org,Mrs.,Amy,Gomez,agomez@thehelpgroup.org
1206,-13182635.0119457,4070457.16252898,1206,parcels,M,100,A,"13216 LEACH ST, SYLMAR, CA 91342",0,Address,,13216 Leach Street,Sylmar,CA,91342,206728,Los Angeles,19647337012933,Sunland Christian School,13216 Leach Street,Sylmar,CA,91342,,,,,818-523-6791,scsandche@aol.com,,Los Angeles Unified,Rev.,Terry,Neven,Principal,scsandche@aol.com,Coeducational,Day Only,K,12,2,2,5,4,5,6,9,4,5,12,12,13,18,0,0,97,Yes,22,12,35,1,1,No,Yes,No,No,Yes,Religious,Not affiliate with any denomination,Rev.,Terry,Neven,Principal,scsandche@aol.com,Rev.,Terry,Neven,scsandche@aol.com
